Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"AMSC","AMERICAN SUPERCONDUCTOR CORP","Equity","0.00","7.64","10,440.00","79,761.60","79,761.60","Industrials","BWH64F7","US0301112076","NASDAQ"
"EIGR","EIGER BIOPHARMACEUTICALS INC","Equity","0.00","9.63","8,292.00","79,851.96","79,851.96","Health Care","BDC6XM9","US28249U1051","NASDAQ"
"CDMO","AVID BIOSERVICES INC","Equity","0.00","6.23","12,864.00","80,142.72","80,142.72","Health Care","BFMZ4W7","US05368M1062","NASDAQ"
"HMTV","HEMISPHERE MEDIA GROUP INC CLASS A","Equity","0.00","9.50","8,307.00","78,916.50","78,916.50","Communication","B8L2798","US42365Q1031","NASDAQ"
"FC","FRANKLIN COVEY","Equity","0.00","21.00","3,751.00","78,771.00","78,771.00","Industrials","2352839","US3534691098","New York Stock Exchange Inc."
"MITK","MITEK SYSTEMS INC","Equity","0.00","9.27","8,505.00","78,841.35","78,841.35","Information Technology","2597072","US6067102003","NASDAQ"
"PCYO","PURE CYCLE CORP","Equity","0.00","9.21","8,567.00","78,902.07","78,902.07","Utilities","B00YZY0","US7462283034","NASDAQ"
"AKRO","AKERO THERAPEUTICS INC","Equity","0.00","22.89","3,449.00","78,947.61","78,947.61","Health Care","BK7Y2V9","US00973Y1082","NASDAQ"
"RUTH","RUTHS HOSPITALITY GROUP INC","Equity","0.00","8.29","9,528.00","78,987.12","78,987.12","Consumer Discretionary","B0G4KC7","US7833321091","NASDAQ"
"TRNS","TRANSCAT INC","Equity","0.00","25.62","3,085.00","79,037.70","79,037.70","Industrials","2901714","US8935291075","NASDAQ"
"ETH","ETHAN ALLEN INC","Equity","0.00","11.60","6,844.00","79,390.40","79,390.40","Consumer Discretionary","2320825","US2976021046","New York Stock Exchange Inc."
"HAYN","HAYNES INTERNATIONAL INC","Equity","0.00","23.85","3,333.00","79,492.05","79,492.05","Materials","B02WVH7","US4208772016","NASDAQ"
"MCBS","METROCITY BANKSHARES INC","Equity","0.00","13.95","5,699.00","79,501.05","79,501.05","Financials","BD9MTK0","US59165J1051","NASDAQ"
"STRL","STERLING CONSTRUCTION INC","Equity","0.00","10.25","7,599.00","77,889.75","77,889.75","Industrials","2632876","US8592411016","NASDAQ"
"RRBI","RED RIVER BANCSHARES INC","Equity","0.00","43.26","1,805.00","78,084.30","78,084.30","Financials","BJRFD78","US75686R2022","NASDAQ"
"CNR","CORNERSTONE BUILDING BRANDS INC","Equity","0.00","5.99","12,857.00","77,013.43","77,013.43","Industrials","BJXSDX7","US21925D1090","New York Stock Exchange Inc."
"CSTE","CAESARSTONE LTD","Equity","0.00","11.16","6,904.00","77,048.64","77,048.64","Industrials","B796245","IL0011259137","NASDAQ"
"PFIS","PEOPLES FINANCIAL SERVICES CORP","Equity","0.00","36.74","2,096.00","77,007.04","77,007.04","Financials","2956907","US7110401053","NASDAQ"
"VPG","VISHAY PRECISION GROUP INC","Equity","0.00","23.44","3,302.00","77,398.88","77,398.88","Information Technology","B603LG3","US92835K1034","New York Stock Exchange Inc."
"CMCT","CIM COMMERICAL TRUST CORP","Equity","0.00","10.63","7,137.00","75,866.31","75,866.31","Real Estate","BKPT5C8","US1255255846","NASDAQ"
"JYNT","JOINT CORP","Equity","0.00","15.14","5,029.00","76,139.06","76,139.06","Health Care","BRK0127","US47973J1025","NASDAQ"
"ARTNA","ARTESIAN RESOURCES CORP CLASS A","Equity","0.00","35.42","2,152.00","76,223.84","76,223.84","Utilities","2418258","US0431132085","NASDAQ"
"QTRX","QUANTERIX CORP","Equity","0.00","26.77","2,858.00","76,508.66","76,508.66","Health Care","BD1KGN4","US74766Q1013","NASDAQ"
"ATEC","ALPHATEC HOLDNGS INC","Equity","0.00","4.65","16,468.00","76,576.20","76,576.20","Health Care","BD60BG7","US02081G2012","NASDAQ"
"VRCA","VERRICA PHARMACEUTICALS INC","Equity","0.00","14.07","5,453.00","76,723.71","76,723.71","Health Care","BZ1NTH2","US92511W1080","NASDAQ"
"IHRT","IHEARTMEDIA INC CLASS A","Equity","0.00","8.45","8,911.00","75,297.95","75,297.95","Communication","BJVR9Y9","US45174J5092","NASDAQ"
"FOR","FORESTAR GROUP INC","Equity","0.00","14.69","5,154.00","75,712.26","75,712.26","Real Estate","BF16ZX9","US3462321015","New York Stock Exchange Inc."
"CPS","COOPER STANDARD HOLDINGS INC","Equity","0.00","14.11","5,348.00","75,460.28","75,460.28","Consumer Discretionary","B51JS17","US21676P1030","New York Stock Exchange Inc."
"WSR","WHITESTONE REIT","Equity","0.00","7.25","10,385.00","75,291.25","75,291.25","Real Estate","B6452T5","US9660842041","New York Stock Exchange Inc."
"OPRX","OPTIMIZERX CORP","Equity","0.00","12.91","5,853.00","75,562.23","75,562.23","Health Care","BF5MM09","US68401U2042","NASDAQ"
"BCEL","ATRECA INC CLASS A","Equity","0.00","20.62","3,667.00","75,613.54","75,613.54","Health Care","BJGSSC8","US04965G1094","NASDAQ"
"IMXI","INTERNATIONAL MONEY EXPRESS INC","Equity","0.00","12.14","6,234.00","75,680.76","75,680.76","Information Technology","BG216W6","US46005L1017","NASDAQ"
"TIPT","TIPTREE INC","Equity","0.00","6.09","12,444.00","75,783.96","75,783.96","Financials","BC30V41","US88822Q1031","NASDAQ"
"CSTR","CAPSTAR FINANCIAL HOLDINGS INC","Equity","0.00","11.42","6,639.00","75,817.38","75,817.38","Financials","BYYBSJ1","US14070T1025","NASDAQ"
"CETV","CENTRAL EUROPEAN MEDIA ENTERPRISES","Equity","0.00","3.51","21,136.00","74,187.36","74,187.36","Communication","2529848","BMG200452024","NASDAQ"
"ACRE","ARES COMMERCIAL REAL ESTATE REIT C","Equity","0.00","8.98","8,271.00","74,273.58","74,273.58","Financials","B77PWP5","US04013V1089","New York Stock Exchange Inc."
"STFC","STATE AUTO FINANCIAL CORP","Equity","0.00","17.67","4,222.00","74,602.74","74,602.74","Financials","2841898","US8557071052","NASDAQ"
"AMAG","AMAG PHARMACEUTICALS INC","Equity","0.00","7.54","9,928.00","74,807.48","74,807.48","Health Care","2008121","US00163U1060","NASDAQ"
"CAMP","CALAMP CORP","Equity","0.00","7.75","9,443.00","73,136.04","73,136.04","Information Technology","2164700","US1281261099","NASDAQ"
"RMBI","RICHMOND MUTUAL BANCORPORATION INC","Equity","0.00","11.18","6,573.00","73,486.14","73,486.14","Financials","BGMGBT3","US76525P1003","NASDAQ"
"TACO","DEL TACO RESTAURANTS INC","Equity","0.00","6.09","12,081.00","73,573.29","73,573.29","Consumer Discretionary","BYTJZG6","US2454961044","NASDAQ"
"LMNR","LIMONEIRA","Equity","0.00","13.81","5,339.00","73,731.59","73,731.59","Consumer Staples","2101763","US5327461043","NASDAQ"
"NVEC","NVE CORP","Equity","0.00","59.04","1,253.00","73,977.12","73,977.12","Information Technology","2072126","US6294452064","NASDAQ"
"TBNK","TERRITORIAL BANCORP INC","Equity","0.00","23.60","3,060.00","72,216.00","72,216.00","Financials","B3MY9Y7","US88145X1081","NASDAQ"
"DX","DYNEX CAPITAL REIT INC","Equity","0.00","14.18","5,104.00","72,374.72","72,374.72","Financials","BJN4K01","US26817Q8868","New York Stock Exchange Inc."
"AGLE","AEGLEA BIOTHERAPEUTICS INC","Equity","0.00","9.16","7,902.00","72,382.32","72,382.32","Health Care","BYM7YF9","US00773J1034","NASDAQ"
"ALBO","ALBIREO PHARMA INC","Equity","0.00","27.25","2,657.00","72,403.25","72,403.25","Health Care","BYMP0T9","US01345P1066","NASDAQ"
"BLBD","BLUE BIRD CORP","Equity","0.00","14.57","4,972.00","72,442.04","72,442.04","Industrials","BW0FQV1","US0953061068","NASDAQ"
"SONA","SOUTHERN NATIONAL BANCORP OF VIRGI","Equity","0.00","9.44","7,698.00","72,669.12","72,669.12","Financials","B1GH4K9","US8433951048","NASDAQ"
"APLT","APPLIED THERAPEUTICS INC","Equity","0.00","35.57","2,043.00","72,669.51","72,669.51","Health Care","BJL38Z1","US03828A1016","NASDAQ"
"WTBA","WEST BANCORPORATION INC","Equity","0.00","17.25","4,217.00","72,743.25","72,743.25","Financials","2408840","US95123P1066","NASDAQ"
"RGS","REGIS CORP","Equity","0.00","8.35","8,725.00","72,853.75","72,853.75","Consumer Discretionary","2730327","US7589321071","New York Stock Exchange Inc."
"CCB","COASTAL FINANCIAL CORP","Equity","0.00","14.32","5,093.00","72,931.76","72,931.76","Financials","BF7J9X0","US19046P2092","NASDAQ"
"TUP","TUPPERWARE BRANDS CORP","Equity","0.00","4.70","15,172.00","71,308.40","71,308.40","Consumer Discretionary","2872069","US8998961044","New York Stock Exchange Inc."
"SOI","SOLARIS OILFIELD INFRASTRUCTURE IN","Equity","0.00","7.22","9,877.00","71,311.94","71,311.94","Energy","BD93QN5","US83418M1036","New York Stock Exchange Inc."
"GALT","GALECTIN THERAPEUTICS INC","Equity","0.00","3.04","23,496.00","71,427.84","71,427.84","Health Care","B7ZN8B9","US3632252025","NASDAQ"
"FDBC","FIDELITY D AND D BANCORP INC","Equity","0.00","47.92","1,491.00","71,448.72","71,448.72","Financials","2610913","US31609R1005","NASDAQ"
"FRPH","FRP HOLDINGS INC","Equity","0.00","40.48","1,766.00","71,487.68","71,487.68","Real Estate","BTCB1W2","US30292L1070","NASDAQ"
"MOD","MODINE MANUFACTURING","Equity","0.00","5.40","13,253.00","71,566.20","71,566.20","Consumer Discretionary","2598354","US6078281002","New York Stock Exchange Inc."
"TRUE","TRUECAR INC","Equity","0.00","2.63","27,214.00","71,572.82","71,572.82","Communication","BMH0MS8","US89785L1070","NASDAQ"
"LBRT","LIBERTY OILFIELD SERVICES INC CLAS","Equity","0.00","5.40","13,259.00","71,598.60","71,598.60","Energy","BDCWFT8","US53115L1044","New York Stock Exchange Inc."
"CNBKA","CENTURY BANCORP INC CLASS A","Equity","0.00","75.41","956.00","72,091.96","72,091.96","Financials","2185563","US1564321065","NASDAQ"
"FI","FRANK S INTERNATIONAL NV","Equity","0.00","2.09","34,519.00","72,144.71","72,144.71","Energy","BCRY5H0","NL0010556684","New York Stock Exchange Inc."
"LIND","LINDBLAD EXPEDITIONS HOLDINGS INC","Equity","0.00","7.75","9,183.00","71,122.34","71,122.34","Consumer Discretionary","BYMBW46","US5352191093","NASDAQ"
"BTU","PEABODY ENERGY CORP","Equity","0.00","2.96","24,033.00","71,137.68","71,137.68","Energy","BDVPZV0","US7045511000","New York Stock Exchange Inc."
"ASC","ARDMORE SHIPPING CORP","Equity","0.00","4.51","15,604.00","70,374.04","70,374.04","Energy","BCGCR57","MHY0207T1001","New York Stock Exchange Inc."
"LNDC","LANDEC CORP","Equity","0.00","9.80","7,194.00","70,501.20","70,501.20","Consumer Staples","2517058","US5147661046","NASDAQ"
"TXMD","THERAPEUTICSMD INC","Equity","0.00","1.18","59,769.00","70,527.42","70,527.42","Health Care","B6WXT12","US88338N1072","NASDAQ"
"NWPX","NORTHWEST PIPE","Equity","0.00","24.33","2,900.00","70,557.00","70,557.00","Industrials","2035925","US6677461013","NASDAQ"
"EGAN","EGAIN CORP","Equity","0.00","10.57","6,677.00","70,575.89","70,575.89","Information Technology","2260523","US28225C8064","NASDAQ"
"PDLI","PDL BIOPHARMA INC","Equity","0.00","2.85","24,785.00","70,637.25","70,637.25","Health Care","2706704","US69329Y1047","NASDAQ"
"CRMD","CORMEDIX INC","Equity","0.00","6.17","11,449.00","70,640.33","70,640.33","Health Care","BJ0LT31","US21900C3088","Nyse Mkt Llc"
"EQBK","EQUITY BANCSHARES INC CLASS A","Equity","0.00","16.93","4,196.00","71,038.28","71,038.28","Financials","BYZG9Q9","US29460X1090","NASDAQ"
"CRDA","CRAWFORD CLASS A","Equity","0.00","7.76","9,164.00","71,112.64","71,112.64","Financials","2232094","US2246332066","New York Stock Exchange Inc."
"SGH","SMART GLOBAL HOLDINGS INC","Equity","0.00","25.30","2,811.00","71,118.30","71,118.30","Information Technology","BYPBTG4","KYG8232Y1017","NASDAQ"
"MTRX","MATRIX SERVICE","Equity","0.00","9.95","7,152.00","71,162.40","71,162.40","Energy","2572068","US5768531056","NASDAQ"
"ARD","ARDAGH GROUP SA CLASS A","Equity","0.00","12.73","5,479.00","69,747.67","69,747.67","Materials","BYXR9D1","LU1565283667","New York Stock Exchange Inc."
"LORL","LORAL SPACE AND COMMUNICATIONS INC","Equity","0.00","19.69","3,538.00","69,663.22","69,663.22","Communication","B0LXSR0","US5438811060","NASDAQ"
"NESR","NATIONAL ENERGY SERVICES REUNITED","Equity","0.00","6.75","10,344.00","69,822.00","69,822.00","Energy","BYZLFM2","VGG6375R1073","NASDAQ"
"FRAF","FRANKLIN FINANCIAL SERVICES CORP","Equity","0.00","26.30","2,660.00","69,958.00","69,958.00","Financials","B019C32","US3535251082","NASDAQ"
"MBIN","MERCHANTS BANCORP REPRESENTIN","Equity","0.00","17.79","3,933.00","69,968.07","69,968.07","Financials","BYZ1PQ6","US58844R1086","NASDAQ"
"CBMG","CELLULAR BIOMEDICINE GROUP INC","Equity","0.00","14.89","4,708.00","70,102.12","70,102.12","Health Care","B9F9PM1","US15117P1021","NASDAQ"
"NNBR","NN INC","Equity","0.00","4.30","16,101.00","69,234.30","69,234.30","Industrials","2620558","US6293371067","NASDAQ"
"GEFB","GREIF INC CLASS B","Equity","0.00","41.10","1,677.00","68,924.70","68,924.70","Materials","2394080","US3976242061","New York Stock Exchange Inc."
"AMC","AMC ENTERTAINMENT HOLDINGS INC CLA","Equity","0.00","4.42","15,667.00","69,248.14","69,248.14","Communication","BH4HLL3","US00165C1045","New York Stock Exchange Inc."
"VSEC","VSE CORP","Equity","0.00","30.98","2,216.00","68,651.68","68,651.68","Industrials","2926773","US9182841000","NASDAQ"
"GBLI","GLOBAL INDEMNITY LTD CLASS A","Equity","0.00","24.03","2,882.00","69,254.46","69,254.46","Financials","BD4D072","KYG3933F1054","NASDAQ"
"WNEB","WESTERN NEW ENGLAND BANCORP INC","Equity","0.00","5.85","11,857.00","69,363.45","69,363.45","Financials","BZCNLM0","US9588921018","NASDAQ"
"CZNC","CITIZENS AND NORTHERN CORP","Equity","0.00","20.64","3,276.00","67,616.64","67,616.64","Financials","2420662","US1729221069","NASDAQ"
"CPSI","COMPUTER PROGRAMS AND SYSTEMS INC","Equity","0.00","22.02","3,083.00","67,887.66","67,887.66","Health Care","2872122","US2053061030","NASDAQ"
"INS","INTELLIGENT SYSTEMS CORP","Equity","0.00","33.22","2,058.00","68,366.76","68,366.76","Information Technology","2453419","US45816D1000","Nyse Mkt Llc"
"PCSB","PCSB FINANCIAL CORP","Equity","0.00","12.54","5,319.00","66,700.26","66,700.26","Financials","BF20LN2","US69324R1041","NASDAQ"
"OSW","ONESPAWORLD HOLDINGS LTD","Equity","0.00","4.87","13,710.00","66,767.70","66,767.70","Consumer Discretionary","BJY21L2","BSP736841136","NASDAQ"
"WVE","WAVE LIFE SCIENCES LTD","Equity","0.00","10.51","6,363.00","66,875.13","66,875.13","Health Care","BYZG9R0","SG9999014716","NASDAQ"
"HBT","HBT FINANCIAL INC","Equity","0.00","12.72","5,269.00","67,021.68","67,021.68","Financials","BJBZRJ4","US4041111067","NASDAQ"
"GCAP","GAIN CAPITAL HOLDINGS INC","Equity","0.00","6.02","11,156.00","67,159.12","67,159.12","Financials","B3YK244","US36268W1009","New York Stock Exchange Inc."
"FISI","FINANCIAL INSTITUTIONS INC","Equity","0.00","17.59","3,835.00","67,457.65","67,457.65","Financials","2596949","US3175854047","NASDAQ"
"NPTN","NEOPHOTONICS CORP","Equity","0.00","8.61","7,649.00","65,857.89","65,857.89","Information Technology","B3TMC78","US64051T1007","New York Stock Exchange Inc."
"SYX","SYSTEMAX INC","Equity","0.00","20.46","3,230.00","66,085.80","66,085.80","Industrials","2394712","US8718511012","New York Stock Exchange Inc."
"MMAC","MMA CAPITAL HOLDINGS INC","Equity","0.00","23.20","2,858.00","66,305.60","66,305.60","Financials","BQZJ3V5","US55315D1054","NASDAQ"
"RGCO","RGC RESOURCES INC","Equity","0.00","23.77","2,791.00","66,342.07","66,342.07","Utilities","2434016","US74955L1035","NASDAQ"
"CHUY","CHUYS HOLDINGS INC","Equity","0.00","14.95","4,446.00","66,467.70","66,467.70","Consumer Discretionary","B88WMY1","US1716041017","NASDAQ"
"RUSHB","RUSH ENTERPRISES INC CLASS B","Equity","0.00","34.80","1,912.00","66,537.60","66,537.60","Industrials","2966865","US7818463082","NASDAQ"
"CONN","CONNS INC","Equity","0.00","9.68","6,778.00","65,611.04","65,611.04","Consumer Discretionary","2925792","US2082421072","NASDAQ"
"BRT","BRT APARTMENTS CORP","Equity","0.00","10.54","6,151.00","64,831.54","64,831.54","Real Estate","2068512","US0556453035","New York Stock Exchange Inc."
"REVG","REV GROUP INC","Equity","0.00","6.15","10,556.00","64,919.40","64,919.40","Industrials","BDRW1P1","US7495271071","New York Stock Exchange Inc."
"BWB","BRIDGEWATER BANCSHARES INC","Equity","0.00","9.82","6,611.00","64,920.02","64,920.02","Financials","BFMZC67","US1086211034","NASDAQ"
"OSBC","OLD SECOND BANCORP INC","Equity","0.00","7.53","8,625.00","64,946.25","64,946.25","Financials","2658429","US6802771005","NASDAQ"
"LBC","LUTHER BURBANK CORP","Equity","0.00","9.65","6,733.00","64,973.45","64,973.45","Financials","BD1KJP7","US5505501073","NASDAQ"
"CTRN","CITI TRENDS INC","Equity","0.00","15.91","4,088.00","65,040.08","65,040.08","Consumer Discretionary","B06FLD8","US17306X1028","NASDAQ"
"CATC","CAMBRIDGE BANCORP","Equity","0.00","58.98","1,104.00","65,113.92","65,113.92","Financials","2183062","US1321521098","NASDAQ"
"RUBY","RUBIUS THERAPEUTICS INC","Equity","0.00","6.32","10,303.00","65,114.96","65,114.96","Health Care","BDD1B07","US78116T1034","NASDAQ"
"NWFL","NORWOOD FINANCIAL CORP","Equity","0.00","24.44","2,668.00","65,205.92","65,205.92","Financials","2549233","US6695491075","NASDAQ"
"FPI","FARMLAND PARTNERS INC","Equity","0.00","6.73","9,698.00","65,267.54","65,267.54","Real Estate","BKZH191","US31154R1095","New York Stock Exchange Inc."
"CHMA","CHIASMA INC","Equity","0.00","5.62","11,625.00","65,332.50","65,332.50","Health Care","BY7QFH0","US16706W1027","NASDAQ"
"UNTY","UNITY BANCORP INC","Equity","0.00","14.51","4,510.00","65,440.10","65,440.10","Financials","2083968","US9132901029","NASDAQ"
"SPNE","SEASPINE HOLDINGS CORP","Equity","0.00","10.02","6,538.00","65,510.76","65,510.76","Health Care","BZ0XXD7","US81255T1088","NASDAQ"
"POWL","POWELL INDUSTRIES INC","Equity","0.00","27.15","2,419.00","65,675.85","65,675.85","Industrials","2697422","US7391281067","NASDAQ"
"SCU","SCULPTOR CAPITAL MANAGEMENT INC CL","Equity","0.00","12.67","5,075.00","64,300.25","64,300.25","Financials","BJXP1K1","US8112461079","New York Stock Exchange Inc."
"WTI","W AND T OFFSHORE INC","Equity","0.00","2.32","27,573.00","63,969.36","63,969.36","Energy","B01Z7M4","US92922P1066","New York Stock Exchange Inc."
"SPFI","SOUTH PLAINS FINANCIAL INC","Equity","0.00","13.75","4,660.00","64,075.00","64,075.00","Financials","BGV1W52","US83946P1075","NASDAQ"
"IHC","INDEPENDENCE HOLDING","Equity","0.00","29.59","2,174.00","64,328.66","64,328.66","Financials","2461229","US4534403070","New York Stock Exchange Inc."
"AVID","AVID TECHNOLOGY INC","Equity","0.00","7.53","8,544.00","64,336.32","64,336.32","Information Technology","2065870","US05367P1003","NASDAQ"
"PKE","PARK AEROSPACE CORP","Equity","0.00","11.00","5,858.00","64,438.00","64,438.00","Industrials","BK9TGC1","US70014A1043","New York Stock Exchange Inc."
"GNTY","GUARANTY BANCSHARES INC","Equity","0.00","24.81","2,602.00","64,555.62","64,555.62","Financials","2503035","US4007641065","NASDAQ"
"AJX","GREAT AJAX CORP","Equity","0.00","9.17","7,046.00","64,611.82","64,611.82","Financials","BVVM4K9","US38983D3008","New York Stock Exchange Inc."
"ARLO","ARLO TECHNOLOGIES INC","Equity","0.00","2.64","24,482.00","64,632.48","64,632.48","Information Technology","BYWPZY9","US04206A1016","New York Stock Exchange Inc."
"EBTC","ENTERPRISE BANCORP INC","Equity","0.00","24.33","2,657.00","64,644.81","64,644.81","Financials","B00K2L4","US2936681095","NASDAQ"
"BFYT","BENEFYTT TECHNOLOGIES INC CLASS A","Equity","0.00","19.66","3,293.00","64,740.38","64,740.38","Financials","BLH15G3","US08182C1062","NASDAQ"
"AKCA","AKCEA THERAPEUTICS INC","Equity","0.00","14.28","4,423.00","63,160.44","63,160.44","Health Care","BF47GP8","US00972L1070","NASDAQ"
"HT","HERSHA HOSPITALITY REIT TRUST CLAS","Equity","0.00","5.85","10,797.00","63,162.45","63,162.45","Real Estate","BYYTSK6","US4278255009","New York Stock Exchange Inc."
"CCBG","CAPITAL CITY BANK INC","Equity","0.00","20.33","3,108.00","63,185.64","63,185.64","Financials","2186759","US1396741050","NASDAQ"
"UBX","UNITY BIOTECHNOLOGY INC","Equity","0.00","8.67","7,321.00","63,473.07","63,473.07","Health Care","BDT5LR0","US91381U1016","NASDAQ"
"VRTV","VERITIV CORP","Equity","0.00","15.94","3,985.00","63,520.90","63,520.90","Industrials","BNBKSP0","US9234541020","New York Stock Exchange Inc."
"AMRS","AMYRIS INC","Equity","0.00","4.18","15,239.00","63,699.02","63,699.02","Materials","BF0FLW8","US03236M2008","NASDAQ"
"TNAV","TELENAV INC","Equity","0.00","5.41","11,802.00","63,848.82","63,848.82","Information Technology","B44D370","US8794551031","NASDAQ"
"AT","ATLANTIC POWER CORP","Equity","0.00","1.97","31,791.00","62,628.27","62,628.27","Utilities","B4MND16","CA04878Q8636","New York Stock Exchange Inc."
"MFNC","MACKINAC FINANCIAL CORP","Equity","0.00","10.29","6,037.00","62,120.73","62,120.73","Financials","B054JQ5","US5545711096","NASDAQ"
"CBAY","CYMABAY THERAPEUTICS INC","Equity","0.00","3.56","17,513.00","62,346.28","62,346.28","Health Care","BJ3WDH3","US23257D1037","NASDAQ"
"FMAO","FARMERS AND MERCHANTS BANCORP INC","Equity","0.00","21.00","2,984.00","62,664.00","62,664.00","Financials","2120865","US30779N1054","NASDAQ"
"CIA","CITIZENS INC CLASS A","Equity","0.00","5.87","10,684.00","62,715.08","62,715.08","Financials","2199478","US1747401008","New York Stock Exchange Inc."
"HONE","HARBORONE BANCORP INC","Equity","0.00","8.27","7,595.00","62,810.65","62,810.65","Financials","BK1KX10","US41165Y1001","NASDAQ"
"BOMN","BOSTON OMAHA CORP CLASS A","Equity","0.00","15.90","3,959.00","62,948.10","62,948.10","Communication","BZB2L51","US1010441053","NASDAQ"
"DSSI","DIAMOND S SHIPPING INC","Equity","0.00","8.31","7,577.00","62,964.87","62,964.87","Energy","BJ0KWX9","MHY206761055","New York Stock Exchange Inc."
"NODK","NI HOLDINGS INC","Equity","0.00","14.74","4,158.00","61,288.92","61,288.92","Financials","BF2CWX5","US65342T1060","NASDAQ"
"LDL","LYDALL INC","Equity","0.00","12.88","4,772.00","61,463.36","61,463.36","Industrials","2534671","US5508191062","New York Stock Exchange Inc."
"BSGM","BIOSIG TECHNOLOGIES INC","Equity","0.00","7.53","8,189.00","61,622.23","61,622.23","Health Care","BFMP825","US09073N2018","NASDAQ"
"WLDN","WILLDAN GROUP INC","Equity","0.00","23.88","2,589.00","61,825.32","61,825.32","Industrials","B1HP598","US96924N1000","NASDAQ"
"MVBF","MONONGAHELA POWER CORP","Equity","0.00","12.97","4,651.00","60,323.47","60,323.47","Financials","B00BYZ5","US5538101024","NASDAQ"
"CLPR","CLIPPER REALTY INC","Equity","0.00","8.03","7,522.00","60,401.66","60,401.66","Real Estate","BYPD5H3","US18885T3068","New York Stock Exchange Inc."
"CCNE","CNB FINANCIAL CORP","Equity","0.00","17.35","3,490.00","60,551.50","60,551.50","Financials","2619705","US1261281075","NASDAQ"
"HIFS","HINGHAM INSTITUTION FOR SAVINGS","Equity","0.00","169.45","358.00","60,663.10","60,663.10","Financials","2428439","US4333231029","NASDAQ"
"LPG","DORIAN LPG LTD","Equity","0.00","7.82","7,769.00","60,753.58","60,753.58","Energy","BM4QJF5","MHY2106R1100","New York Stock Exchange Inc."
"CATO","CATO CORP CLASS A","Equity","0.00","8.00","7,596.00","60,768.00","60,768.00","Consumer Discretionary","2180438","US1492051065","New York Stock Exchange Inc."
"TPCO","TRIBUNE PUBLISHING","Equity","0.00","9.97","6,119.00","61,006.43","61,006.43","Communication","BGL0P16","US89609W1071","NASDAQ"
"CDZI","CADIZ INC","Equity","0.00","9.96","6,133.00","61,084.68","61,084.68","Utilities","2238661","US1275372076","NASDAQ"
"ASPS","ALTISOURCE PORTFOLIO SOLUTIONS SA","Equity","0.00","14.83","4,059.00","60,194.97","60,194.97","Real Estate","B3VL8R5","LU0445408270","NASDAQ"
"TAST","CARROLS RESTAURANT GROUP INC","Equity","0.00","4.75","12,509.00","59,417.75","59,417.75","Consumer Discretionary","B1L8399","US14574X1046","NASDAQ"
"BCOV","BRIGHTCOVE INC","Equity","0.00","7.56","7,856.00","59,391.36","59,391.36","Information Technology","B4XS3D2","US10921T1016","NASDAQ"
"RBBN","RIBBON COMMUNICATIONS INC","Equity","0.00","3.90","15,267.00","59,541.30","59,541.30","Information Technology","BD2BLX1","US7625441040","NASDAQ"
"MGTX","MEIRAGTX HOLDINGS PLC","Equity","0.00","12.21","4,877.00","59,548.17","59,548.17","Health Care","BFYQFJ2","KYG596651029","NASDAQ"
"RVI","RETAIL VALUE INC","Equity","0.00","12.48","4,784.00","59,704.32","59,704.32","Real Estate","BD6R191","US76133Q1022","New York Stock Exchange Inc."
"OLP","ONE LIBERTY PROPERTIES REIT INC","Equity","0.00","17.69","3,388.00","59,933.72","59,933.72","Real Estate","2659615","US6824061039","New York Stock Exchange Inc."
"AMOT","ALLIED MOTION TECHNOLOGIES INC","Equity","0.00","34.18","1,757.00","60,054.26","60,054.26","Industrials","2414717","US0193301092","NASDAQ"
"BYSI","BEYONDSPRING INC","Equity","0.00","14.72","4,085.00","60,131.20","60,131.20","Health Care","BD36JB9","KYG108301006","NASDAQ"
"NCMI","NATIONAL CINEMEDIA INC","Equity","0.00","2.96","19,954.00","59,063.84","59,063.84","Communication","B1R2N51","US6353091076","NASDAQ"
"OPY","OPPENHEIMER HOLDINGS NON VOTING IN","Equity","0.00","20.46","2,863.00","58,576.98","58,576.98","Financials","B42G8D2","US6837971042","New York Stock Exchange Inc."
"ITI","ITERIS INC","Equity","0.00","4.72","12,379.00","58,428.88","58,428.88","Information Technology","B0421J7","US46564T1079","NASDAQ"
"DJCO","DAILY JOURNAL CORP","Equity","0.00","266.00","220.00","58,520.00","58,520.00","Communication","2251583","US2339121046","NASDAQ"
"IVC","INVACARE CORP","Equity","0.00","6.59","8,933.00","58,868.47","58,868.47","Health Care","2467971","US4612031017","New York Stock Exchange Inc."
"GRTS","GRITSTONE ONCOLOGY INC","Equity","0.00","6.68","8,813.00","58,870.84","58,870.84","Health Care","BF12XF5","US39868T1051","NASDAQ"
"RCKY","ROCKY BRANDS INC","Equity","0.00","20.29","2,903.00","58,901.87","58,901.87","Consumer Discretionary","2746915","US7745151008","NASDAQ"
"FBM","FOUNDATION BUILDING MATERIALS INC","Equity","0.00","15.72","3,759.00","59,091.48","59,091.48","Industrials","BYXR306","US3503921062","New York Stock Exchange Inc."
"TSBK","TIMBERLAND BANCORP INC","Equity","0.00","18.25","3,240.00","59,130.00","59,130.00","Financials","2147734","US8870981011","NASDAQ"
"IDT","IDT CORP CLASS B","Equity","0.00","6.43","9,203.00","59,175.29","59,175.29","Communication","2757304","US4489475073","New York Stock Exchange Inc."
